"A1994NW49400004"	"STOCHASTIC SIMULATION"
"A1994NW49400005"	"ECONOMIC DEVELOPMENT OF MARGINAL GROUNDWATER SOURCES"
"A1994NW49400005"	"KNAPSACK PROBLEM"
"A1994NW49400005"	"LAGRANGIAN RELAXATION"
"A1994NW49400005"	"MIXED BINARY INTEGER LINEAR PROGRAM"
"A1994NW49400006"	"BIDDING-AUCTIONS"
"A1994NW49400006"	"DECISION ANALYSIS"
"A1994NW49400006"	"ECONOMICS"
"A1994NW49400006"	"GAMES GROUP DECISIONS"
"A1994NW49400006"	"MODELING"
"A1994NW49400007"	"LIQUIDATION COSTS"
"A1994NW49400007"	"OPTIMAL PORTFOLIO"
"A1994NW49400007"	"OPTIMAL REBALANCING"
"A1994NW49400007"	"POWER UTILITY"
"A1994NW49400007"	"TRANSACTION COSTS"
"A1994NW49400008"	"COUNT DATA"
"A1994NW49400008"	"E-M ALGORITHM"
"A1994NW49400008"	"MAXIMUM LIKELIHOOD"
"A1994NW49400008"	"NEGATIVE BINOMIAL REGRESSION"
"A1994NW49400008"	"STOCHASTIC MODELS"
"A1994NW49400009"	"COLD STANDBY"
"A1994NW49400009"	"CORRECTIVE MAINTENANCE"
"A1994NW49400009"	"INTERVAL AVAILABILITY"
"A1994NW49400009"	"MARKOVIAN DEGRADATION"
"A1994NW49400009"	"PREVENTIVE MAINTENANCE"
"A1994NW49400009"	"REPAIRABLE SYSTEMS"
"A1994NW49400009"	"SINGLE REPAIR FACILITY"
"A1994NW49400009"	"TRANSIENT BEHAVIOR"
"A1994NW81800001"	"INFORMATION TRANSFER COSTS"
"A1994NW81800001"	"INNOVATION"
"A1994NW81800001"	"ITERATION"
"A1994NW81800001"	"LOCATION OF PROBLEM SOLVING"
"A1994NW81800001"	"PROBLEM SOLVING"
"A1994NW81800001"	"STICKY INFORMATION"
"A1994NW81800001"	"TECHNOLOGICAL CHANGE"
"A1994NW81800001"	"USER INNOVATION"
"A1994NW81800002"	"IMPLEMENTATION"
"A1994NW81800002"	"INFORMATION SYSTEMS"
"A1994NW81800002"	"USER INVOLVEMENT"
"A1994NW81800002"	"USER PARTICIPATION"
"A1994NW81800003"	"CELLULAR MANUFACTURING"
"A1994NW81800003"	"GROUP TECHNOLOGY"
"A1994NW81800003"	"QUEUING THEORY"
"A1994NW81800003"	"SCHEDULING"
"A1994NW81800003"	"SIMULATION"
"A1994NW81800004"	"AGENCY THEORY"
"A1994NW81800004"	"CAPITAL RATIONING"
"A1994NW81800004"	"LONG-TERM CONTRACTS"
"A1994NW81800004"	"ORGANIZATIONAL SLACK"
"A1994NW81800005"	"ADMINISTRATIVE INNOVATIONS"
"A1994NW81800005"	"DIFFUSION MODELS"
"A1994NW81800005"	"JOINT VENTURES"
"A1994NW81800005"	"M-FORM ORGANIZATIONAL STRUCTURES"
"A1994NW81800005"	"RESOURCE-BASED THEORY"
"A1994NW81800006"	"EFFICIENT SET"
"A1994NW81800006"	"STOCHASTIC DOMINANCE"
"A1994NW81800007"	"BAYES-STEIN"
"A1994NW81800007"	"MARKOWITZ"
"A1994NW81800007"	"PARAMETER ESTIMATION"
"A1994NW81800007"	"PORTFOLIO SELECTION"
"A1994NW81800007"	"SHORT SALES"
"A1994NW81800008"	"CAPITAL INVESTMENT"
"A1994NW81800008"	"ELECTRIC UTILITIES"
"A1994NW81800008"	"REAL OPTION VALUATION"
"A1994NW81800008"	"REGULATORY INCENTIVES"
"A1994NW81800008"	"UNCERTAIN REGULATION"
"A1994NW81900001"	"ELECTRONIC INTEGRATION"
"A1994NW81900001"	"INFORMATION TECHNOLOGY"
"A1994NW81900001"	"INSURANCE INDUSTRY COMMERCIAL LINES"
"A1994NW81900001"	"INTERORGANIZATIONAL SYSTEMS"
"A1994NW81900001"	"ORGANIZATIONAL ECONOMICS"
"A1994NW81900001"	"TRANSACTION COST MODEL"
"A1994NW81900001"	"VERTICAL INTEGRATION"
"A1994NW81900002"	"DUAL ASCENT ALGORITHM"
"A1994NW81900002"	"INTEGER PROGRAMMING"
"A1994NW81900002"	"NETWORK DESIGN"
"A1994NW81900003"	"LOST SALES"
"A1994NW81900003"	"MULTIECHELON INVENTORY SYSTEM"
"A1994NW81900003"	"NEGATIVE BINOMIAL DISTRIBUTION"
"A1994NW81900003"	"RETAILING"
"A1994NW81900004"	"INVENTORY PRODUCTION"
"A1994NW81900004"	"MULTIECHELON SYSTEMS"
"A1994NW81900005"	"INVENTORY"
"A1994NW81900005"	"STOCHASTIC COMPARISONS"
"A1994NW81900005"	"STOCHASTIC MODELS"
"A1994NW81900005"	"TOTAL POSITIVITY"
"A1994NW81900006"	"ACCOUNTABILITY"
"A1994NW81900006"	"DECENTRALIZATION"
"A1994NW81900006"	"DECISION MAKING"
"A1994NW81900006"	"EXPERTISE MIGRATION"
"A1994NW81900006"	"MANAGING HIGH RELIABILITY ORGANIZATIONS, DECISION-MAKING FLEXIBILITY"
"A1994NW81900007"	"DECISION ANALYSIS"
"A1994NW81900007"	"DYNAMIC CHOICE"
"A1994NW81900008"	"LEADTIME PLANNING"
"A1994NW81900008"	"RANDOM PROCESSING TIME"
"A1994NW81900008"	"SERIAL PRODUCTION SYSTEM"
"A1994NW81900009"	"2-SERVER QUEUES"
"A1994NW81900009"	"DELIVERY-TIME COMPETITION"
"A1994NW81900009"	"NASH EQUILIBRIUM"
"A1994NW81900009"	"PRICING"
"A1994NW81900009"	"TIME-SENSITIVE CUSTOMERS"
"A1994NW81900010"	"HEURISTICS"
"A1994NW81900010"	"LINEAR-QUADRATIC PENALTY FUNCTIONS"
"A1994NW81900010"	"NAVAL PERSONNEL ASSIGNMENT"
"A1994NW81900010"	"NAVY FLEET READINESS"
"A1994NW81900010"	"NETWORKS WITH SIDE CONSTRAINTS"
"A1994NW81900011"	"ARROW-PRATT MEASURE"
"A1994NW81900011"	"BICKEL-LEHMANN DISPERSION"
"A1994NW81900011"	"LOCATION INDEPENDENT RISK"
"A1994NW81900011"	"RISK PREMIUM"
"A1994NW81900012"	"CONCENTRATION CURVES"
"A1994NW81900012"	"GINI"
"A1994NW81900012"	"MARKET EFFICIENCY"
"A1994NW81900012"	"PORTFOLIO DIVERSIFICATION"
"A1994NW81900012"	"STOCHASTIC DOMINANCE"
"A1994NX28000001"	"DATA MATERIALIZATION"
"A1994NX28000001"	"DERIVED DATA"
"A1994NX28000001"	"EXPERT DATABASE SYSTEMS"
"A1994NX28000001"	"JOIN INDEXING"
"A1994NX28000001"	"RULE PROCESSING"
"A1994NX28000002"	"AGENCY THEORY"
"A1994NX28000002"	"COMPENSATION"
"A1994NX28000002"	"DISECONOMIES OF SCALE"
"A1994NX28000002"	"FIRM SIZE AND INNOVATION"
"A1994NX28000002"	"JOB MOBILITY"
"A1994NX28000002"	"SELF-SELECTION"
"A1994NX28000003"	"DECISION MAKING"
"A1994NX28000003"	"JUDGMENT"
"A1994NX28000003"	"PREFERENCE REVERSAL"
"A1994NX28000003"	"RISK"
"A1994NX28000004"	"RISK-RETURN"
"A1994NX28000004"	"STRATEGIC MANAGEMENT"
"A1994NX28000005"	"APPROXIMATION OF EXPECTED UTILITIES"
"A1994NX28000005"	"CERTAINTY EQUIVALENTS"
"A1994NX28000005"	"DECISION ANALYSIS"
"A1994NX28000005"	"PROBABILITY DISTRIBUTIONS"
"A1994NX28000006"	"ECONOMIC EQUILIBRIUM MODELS"
"A1994NX28000006"	"HOSPITAL PAYMENT SYSTEMS"
"A1994NX28000007"	"LARGE-SCALE OPTIMIZATION"
"A1994NX28000007"	"LINEAR PROGRAMMING"
"A1994NX28000007"	"PARTIAL EQUILIBRIUM"
"A1994NX62400001"	"DATA-FLOW DIAGRAM"
"A1994NX62400001"	"DBMS"
"A1994NX62400001"	"QUERY LANGUAGES"
"A1994NX62400001"	"RELATIONAL ALGEBRA"
"A1994NX62400001"	"SQL"
"A1994NX62400001"	"VISUAL INTERFACE"
"A1994NX62400003"	"APPLICATION DEVELOPMENT"
"A1994NX62400003"	"DEMOGRAPHICS"
"A1994NX62400003"	"END USER SUPPORT"
"A1994NX62400003"	"INFORMATION SYSTEMS OUTSOURCING"
"A1994NX62400003"	"SYSTEMS OPERATIONS"
"A1994NX62400003"	"SYSTEMS PLANNING"
"A1994NX62400003"	"TECHNOLOGY MANAGEMENT"
"A1994NX62400003"	"TELECOMMUNICATIONS"
"A1994NX62400004"	"DECISION SUPPORT SYSTEMS"
"A1994NX62400004"	"DSS DEVELOPMENT"
"A1994NX62400004"	"TAXONOMY"
"A1994NX62400005"	"ACM"
"A1994NX62400005"	"DPMA"
"A1994NX62400005"	"IS CAREERS"
"A1994NX62400005"	"IS CURRICULUM"
"A1994NX62400005"	"IS PRACTITIONER"
"A1994NX62400005"	"IS SKILLS"
"A1994NY38100001"	"DECISION SUPPORT SYSTEM"
"A1994NY38100001"	"HAZARDOUS MATERIAL TRANSPORTATION"
"A1994NY38100001"	"HYPERMEDIA"
"A1994NY38100001"	"OPERATIONAL RISK ASSESSMENT"
"A1994NY38100001"	"REAL-TIME TRANSIT CONTROL"
"A1994NY38100002"	"BACKPROPAGATION"
"A1994NY38100002"	"EXPONENTIAL SMOOTHING"
"A1994NY38100002"	"FORECASTING"
"A1994NY38100002"	"FORECASTING METHOD SELECTION"
"A1994NY38100002"	"NEURAL NETWORKS"
"A1994NY38100003"	"BAYESIAN"
"A1994NY38100003"	"BOUNDED RATIONALITY"
"A1994NY38100003"	"DECISION SUPPORT SYSTEMS"
"A1994NY38100003"	"ECONOMICS MODEL"
"A1994NY38100003"	"GROUP DSS"
"A1994NY38100003"	"INCENTIVE CONFLICT"
"A1994NY38100003"	"NONCOOPERATIVE GAME"
"A1994NY38100003"	"ORGANIZATION CHART"
"A1994NY38100003"	"PROGRAMS"
"A1994NY38100004"	"ALGORITHM DEVELOPMENT"
"A1994NY38100004"	"ALGORITHMIC FRAMEWORK"
"A1994NY38100004"	"HEURISTIC ALGORITHM"
"A1994NY38100004"	"VEHICLE ROUTING"
"A1994NY38100004"	"VEHICLE SCHEDULING"
"A1994NY38100005"	"CASE STUDY"
"A1994NY38100005"	"INTELLIGENT REUSE SUPPORT SYSTEM"
"A1994NY38100005"	"PROTOTYPING"
"A1994NY38100005"	"REUSE"
"A1994NY38100006"	"ARCHITECTURE"
"A1994NY38100006"	"COOPERATIVE DISTRIBUTED PROBLEM SOLVING"
"A1994NY38100006"	"INTELLIGENT DECISION SUPPORT"
"A1994NY38100006"	"SIMULATION"
"A1994PA04100001"	"FACILITATORS"
"A1994PA04100001"	"INHIBITORS"
"A1994PA04100001"	"ORGANIZATIONAL CHARACTERISTICS"
"A1994PA04100001"	"STRATEGIC INFORMATION SYSTEMS"
"A1994PA04100002"	"BENCHMARKING"
"A1994PA04100002"	"EXPERT SYSTEMS"
"A1994PA04100002"	"EXPERT SYSTEM SHELLS"
"A1994PA04100002"	"SYSTEM PERFORMANCE"
"A1994PA04100003"	"COGNITIVE FIT"
"A1994PA04100003"	"COST BENEFIT THEORY"
"A1994PA04100003"	"DECISION MAKING"
"A1994PA04100003"	"DECISION-MAKING PROCESSES"
"A1994PA04100003"	"DECISION SUPPORT SYSTEMS"
"A1994PA04100003"	"DSS RESTRICTIVENESS"
"A1994PA04100003"	"GRAPH"
"A1994PA04100003"	"INFORMATION PRESENTATION"
"A1994PA04100003"	"PERFORMANCE CONSTRAINTS"
"A1994PA04100003"	"STRATEGY SHIFT"
"A1994PA04100003"	"TABLE"
"A1994PA04100004"	"CUSTOMER PARTICIPATION"
"A1994PA04100004"	"CUSTOMIZATION"
"A1994PA04100004"	"IT FUNCTION"
"A1994PA04100004"	"IT PRODUCT"
"A1994PA04100004"	"MORPHOLOGICAL APPROACH"
"A1994PA04100004"	"PRODUCT DIFFERENTIATION"
"A1994PA04100005"	"ANALOGY"
"A1994PA04100005"	"CHIEF INFORMATION OFFICER"
"A1994PA04100005"	"COMMUNICATION"
"A1994PA04100005"	"INFORMATION TECHNOLOGY"
"A1994PA04100005"	"METAPHORS"
"A1994PA04100005"	"MINTZBERG"
"A1994PA56100001"	"COMPETITIVE STRATEGY, PRICING"
"A1994PA56100001"	"GAMES"
"A1994PA56100001"	"MARKETING"
"A1994PA56100001"	"NONCOOPERATIVE, SEQUENTIAL"
"A1994PA56100002"	"ADVERSE SELECTION"
"A1994PA56100002"	"ENTRY DETERRENCE"
"A1994PA56100002"	"MARKETING STRATEGY"
"A1994PA56100002"	"POOLING EQUILIBRIUM"
"A1994PA56100002"	"PRICING"
"A1994PA56100002"	"PRODUCT LINE"
"A1994PA56100002"	"QUALITY"
"A1994PA56100002"	"SEPARATING EQUILIBRIUM"
"A1994PA56100002"	"SIGNALING"
"A1994PA56100003"	"BIDDING"
"A1994PA56100003"	"DECISION SUPPORT SYSTEM"
"A1994PA56100003"	"MIXED INTEGER PROGRAMMING"
"A1994PA56100004"	"INTEGER PROGRAMMING"
"A1994PA56100004"	"NETWORK DESIGN"
"A1994PA56100004"	"PROBLEM FORMULATION"
"A1994PA56100004"	"VALID INEQUALITIES"
"A1994PA56100004"	"WORST-CASE ANALYSIS OF HEURISTICS"
"A1994PA56100005"	"COMBINATORIAL OPTIMIZATION"
"A1994PA56100005"	"EXPERIMENTAL DESIGN AND ANALYSIS"
"A1994PA56100005"	"GENERALIZED ASSIGNMENT PROBLEM"
"A1994PA56100005"	"VARIABLE-DEPTH SEARCH"
"A1994PA56100006"	"MULTIATTRIBUTE UTILITY"
"A1994PA56100006"	"MULTIPLE CRITERIA DECISION ANALYSIS"
"A1994PA56100006"	"MULTIPLE CRITERIA DYNAMIC PROGRAMMING"
"A1994PA56100007"	"IMPERFECT INSPECTION"
"A1994PA56100007"	"NONLINEAR STATISTICAL MODEL"
"A1994PA56100007"	"QUALITY MANAGEMENT"
"A1994PA56100008"	"BRANCH-AND-BOUND"
"A1994PA56100008"	"CAPACITY EXPANSION, DISPOSAL, REPLACEMENT"
"A1994PA56100008"	"DISCRETE FACILITY SIZES"
"A1994PA56100008"	"FACILITIES EQUIPMENT PLANNING"
"A1994PA56100008"	"INTEGER PROGRAMMING"
"A1994PA56100009"	"FACILITY LAYOUT"
"A1994PA56100009"	"IMPROVEMENT HEURISTICS"
"A1994PA56100009"	"LAYOUT ALGORITHMS"
"A1994PA56100009"	"MULTI-FLOOR FACILITIES"
"A1994PA56100010"	"FLEXIBILITY"
"A1994PA56100010"	"LATTICE PROGRAMMING"
"A1994PA56100010"	"LOT-SIZING"
"A1994PA56100010"	"OPERATIONS STRATEGY"
"A1994PA56100010"	"QUEUING"
"A1994PA62000002"	"IS MANAGEMENT"
"A1994PA62000002"	"IS PLANNING"
"A1994PA62000002"	"ORGANIZATIONAL CHARACTERISTICS"
"A1994PA62000002"	"ORGANIZATION AND IS PLANNING"
"A1994PA62000002"	"PLANNING CHARACTERISTICS"
"A1994PA62000002"	"PLANNING DIMENSIONS"
"A1994PA62000002"	"ROLE OF IS"
"A1994PA62000002"	"STRATEGIC IS PLANNING"
"A1994PA62000003"	"COLLABORATIVE WRITING"
"A1994PA62000003"	"COMPUTER-MEDIATED COMMUNICATION"
"A1994PA62000003"	"CONTINGENCY THEORY"
"A1994PA62000003"	"CSCW"
"A1994PA62000004"	"INFORMATION TECHNOLOGY"
"A1994PA62000004"	"INNOVATION"
"A1994PA62000004"	"INSTITUTIONS"
"A1994PA62000005"	"BROWN LINEAR EXPONENTIAL SMOOTHING"
"A1994PA62000005"	"COMBINED FORECASTS"
"A1994PA62000005"	"DAMPED TREND EXPONENTIAL SMOOTHING"
"A1994PA62000005"	"DIFFUSION"
"A1994PA62000005"	"EXTRAPOLATION"
"A1994PA62000005"	"FORECAST ACCURACY"
"A1994PA62000005"	"INFORMATION SYSTEMS SPENDING"
"A1994PA62000005"	"PRICE-ADJUSTED DIFFUSION MODELS"
"A1994PA62000005"	"VALIDATION"
"A1994PA62000006"	"EXPONENTIAL SMOOTHING"
"A1994PA62000006"	"FORECASTING"
"A1994PA62000006"	"INFORMATION SYSTEMS SPENDING"
"A1994PA62000006"	"POSITIVE MODELS"
"A1994PC45200001"	"GROUP DECISION SUPPORT SYSTEMS"
"A1994PC45200001"	"NATURAL LANGUAGE TRANSLATION"
"A1994PC45200002"	"ANALOGICAL REASONING"
"A1994PC45200002"	"CASE-BASED REASONING"
"A1994PC45200002"	"DERIVATIONAL ANALOGY"
"A1994PC45200002"	"MODEL MANAGEMENT"
"A1994PC45200002"	"PROCESS ANALOGY"
"A1994PC45200002"	"RESULT ANALOGY"
"A1994PC45200002"	"TRANSFORMATIONAL ANALOGY"
"A1994PC45200003"	"CLASSIFICATION TASKS"
"A1994PC45200003"	"EXPERT KNOWLEDGE ACQUISITION"
"A1994PC45200003"	"MULTIATTRIBUTE MODELS"
"A1994PC45200004"	"AUGMENTED MODEL"
"A1994PC45200004"	"COMPUTER-AIDED SYSTEM"
"A1994PC45200004"	"MC(2)-SIMPLEX METHOD"
"A1994PC45200004"	"OPTIMAL CONTINGENCY PLANS"
"A1994PC45200004"	"OPTIMAL LINEAR PRODUCTION SYSTEMS"
"A1994PC45200004"	"SOLUTION PROCEDURE"
"A1994PC45200005"	"CORPORATE RISK ASSESSMENT"
"A1994PC45200005"	"FINANCIAL ANALYSIS"
"A1994PC45200005"	"MCDM METHODS, DSS"
"A1994PC45200005"	"MULTIVARIATE STATISTICAL METHODS"
"A1994PF27200001"	"DYNAMIC OPTIMIZATION"
"A1994PF27200001"	"KNOWLEDGE CREATION"
"A1994PF27200001"	"LEARNING AUGMENTED PLANNING MODELS"
"A1994PF27200001"	"OPTIMAL CONTROL THEORY"
"A1994PF27200002"	"DEA"
"A1994PF27200002"	"INCENTIVE"
"A1994PF27200002"	"MORAL HAZARD"
"A1994PF27200002"	"PRODUCTIVITY MEASURES"
"A1994PF27200003"	"CONCURRENCY CONTROL"
"A1994PF27200003"	"DISTRIBUTED DATABASE SYSTEMS"
"A1994PF27200003"	"FILE ALLOCATION"
"A1994PF27200003"	"LAGRANGIAN RELAXATION"
"A1994PF27200003"	"NETWORK DESIGN"
"A1994PF27200004"	"ELECTRONIC DATA INTERCHANGE"
"A1994PF27200004"	"MONOPSONY"
"A1994PF27200004"	"NETWORK EXTERNALITIES"
"A1994PF27200004"	"OPTIMAL SUBSIDY POLICIES"
"A1994PF27200004"	"TELECOMMUNICATIONS NETWORK"
"A1994PF27200005"	"DYNAMIC PRICING"
"A1994PF27200005"	"FINITE HORIZON"
"A1994PF27200005"	"HEURISTICS"
"A1994PF27200005"	"INTENSITY CONTROL"
"A1994PF27200005"	"INVENTORY"
"A1994PF27200005"	"OPTIMAL POLICIES"
"A1994PF27200005"	"STOCHASTIC DEMAND"
"A1994PF27200005"	"STOPPING TIMES"
"A1994PF27200005"	"YIELD MANAGEMENT"
"A1994PF27200006"	"ANTITHETIC VARIATES"
"A1994PF27200006"	"CONTROL VARIATES"
"A1994PF27200006"	"SIMULATION"
"A1994PF27200006"	"VARIANCE REDUCTION"
"A1994PF27200007"	"ALTERNATIVES"
"A1994PF27200007"	"ENVIRONMENTAL POLICY"
"A1994PF27200007"	"STAKEHOLDER INVOLVEMENT"
"A1994PF27200007"	"VALUES"
"A1994PF27200008"	"EQUIPMENT SELECTION"
"A1994PF27200008"	"FACILITY PLANNING"
"A1994PF27200008"	"LARGE SCALE SYSTEMS"
"A1994PF27200008"	"MACHINE SCHEDULING"
"A1994PF27200008"	"MIXED INTEGER LINEAR PROGRAMMING"
"A1994PF27200008"	"POSTAL OPERATIONS"
"A1994PF40700001"	"ELECTRONIC BRAINSTORMING"
"A1994PF40700001"	"GROUP DECISION SUPPORT SYSTEMS"
"A1994PF40700002"	"MANAGERIAL PRICING DECISIONS"
"A1994PF40700002"	"NOTEBOOK COMPUTERS"
"A1994PF40700002"	"PRICE PERFORMANCE OF COMPUTER SYSTEMS"
"A1994PF40700002"	"PRICING MODEL FOR NOTEBOOK COMPUTERS"
"A1994PF40700003"	"DISCRIMINANT ANALYSIS"
"A1994PF40700003"	"END USER COMPUTING"
"A1994PF40700003"	"SMALL BUSINESS COMPUTING"
"A1994PF40700003"	"VERY SMALL BUSINESSES"
"A1994PF40700004"	"CROSS-CULTURAL"
"A1994PF40700004"	"GLOBAL INFORMATION SYSTEMS"
"A1994PF40700004"	"INFORMATION SYSTEMS"
"A1994PF40700004"	"TECHNOLOGY TRANSFER"
"A1994PF40700005"	"DATA ANALYSIS"
"A1994PF40700005"	"DECISION ANALYSIS"
"A1994PF40700005"	"END-USER DEVELOPMENT"
"A1994PF40700005"	"INQUIRING SYSTEMS"
"A1994PF40700005"	"PROTOTYPING"
"A1994PF40700005"	"REENGINEERING"
"A1994PF40700005"	"SYSTEMS ANALYSIS"
"A1994PF40700005"	"SYSTEMS DEVELOPMENT"
"A1994PH88700002"	"EXPERIMENTATION"
"A1994PH88700002"	"MEASUREMENT"
"A1994PH88700002"	"PERFORMANCE"
"A1994PH88700003"	"DOCUMENT CATEGORIZATION"
"A1994PH88700003"	"QUERY CATEGORIZATION"
"A1994PH88700003"	"STATISTICAL LEARNING OF HUMAN DECISIONS"
"A1994PH88700004"	"SEMANTIC VECTORS"
"A1994PH88700004"	"SUBJECT FIELD CODING"
"A1994PH88700005"	"INFORMATION EXTRACTION"
"A1994PH88700005"	"TEXT CLASSIFICATION"
"A1994PK62800003"	"AND KNOWLEDGE TRANSFER"
"A1994PK62800003"	"BUSINESS PROCESS REDESIGN"
"A1994PK62800003"	"BUSINESS REENGINEERING"
"A1994PK62800003"	"INSURANCE INDUSTRY"
"A1994PK62800003"	"LONGITUDINAL CASE STUDY"
"A1994PK62800003"	"ORGANIZATIONAL LEARNING"
"A1994PK62800003"	"RADICAL CHANGE"
"A1994PK62800003"	"STRATEGIC ALIGNMENT"
"A1994PK62800004"	"COMPUTERIZED LOAN ORIGINATION SYSTEMS"
"A1994PK62800004"	"ELECTRONIC HIERARCHIES"
"A1994PK62800004"	"ELECTRONIC MARKETS"
"A1994PK62800004"	"INCOMPLETE CONTRACTS"
"A1994PK62800004"	"MORTGAGES"
"A1994PK62800004"	"SHELTERNET"
"A1994PK62800005"	"ELECTRONIC MEETING SYSTEMS"
"A1994PK62800005"	"GROUP INTERACTION PROCESS"
"A1994PK62800005"	"GROUP SUPPORT SYSTEMS"
"A1994PK62800005"	"ROLES"
"A1994PK62800006"	"ABSORPTIVE CAPACITY"
"A1994PK62800006"	"IT MANAGEMENT"
"A1994PK62800006"	"IT MANAGEMENT PROCESSES"
"A1994PK62800006"	"IT USE"
"A1994PL87700001"	"INFORMATION SYSTEMS"
"A1994PL87700001"	"INNOVATION ADOPTION AND DIFFUSION"
"A1994PL87700001"	"INNOVATION EVOLUTION"
"A1994PL87700001"	"INNOVATION TYPES"
"A1994PL87700002"	"DECISION SUPPORT SYSTEMS"
"A1994PL87700002"	"HIERARCHICAL MODEL DESIGN"
"A1994PL87700002"	"MODELING ENVIRONMENTS"
"A1994PL87700002"	"MODEL MANAGEMENT SYSTEMS"
"A1994PL87700002"	"SYSTEMS CONCEPTS"
"A1994PL87700003"	"BRANCH AND BOUND"
"A1994PL87700003"	"DAYS-OFF SCHEDULING"
"A1994PL87700003"	"INTEGER PROGRAMMING"
"A1994PL87700003"	"SHIFT SCHEDULING"
"A1994PL87700003"	"TOUR SCHEDULING"
"A1994PL87700003"	"UNITED-STATES-POSTAL-SERVICE"
"A1994PL87700004"	"BUYER-SELLER INTERACTION"
"A1994PL87700004"	"INVENTORY MODELS"
"A1994PL87700004"	"MARKETING"
"A1994PL87700004"	"PRODUCT BUNDLING"
"A1994PL87700004"	"TRANSACTIONS COST"
"A1994PL87700005"	"BUYER BEHAVIOR"
"A1994PL87700005"	"CONSUMPTION EXPERIENCES"
"A1994PL87700005"	"EXPERIENTIAL PRODUCTS"
"A1994PL87700005"	"MARKETING"
"A1994PL87700005"	"MOTION PICTURES"
"A1994PL87700005"	"STOCHASTIC PROCESSES"
"A1994PL87700006"	"DISTRIBUTIVE JUSTICE"
"A1994PL87700006"	"ENVY"
"A1994PL87700006"	"EQUITY"
"A1994PL87700006"	"FAIRNESS"
"A1994PL87700006"	"SOCIAL RISK"
"A1994PL87700007"	"DIFFUSION APPROXIMATIONS"
"A1994PL87700007"	"OUTPUT ANALYSIS"
"A1994PL87700007"	"SIMULATION"
"A1994PL87700007"	"STOPPING RULES"
"A1994PN27600001"	"ADVANCED CARDIAC LIFE SUPPORT SYSTEM"
"A1994PN27600001"	"EXPERT SYSTEM"
"A1994PN27600001"	"INTERACTIVE VIDEODISC TECHNOLOGY"
"A1994PN27600001"	"OBJECT ORIENTED PROGRAMMING"
"A1994PN27600002"	"ARTIFICIAL INTELLIGENCE"
"A1994PN27600002"	"COMPUTATIONAL LINGUISTICS"
"A1994PN27600002"	"DATABASE"
"A1994PN27600002"	"DATA DIRECTORY"
"A1994PN27600002"	"GROUP DECISION SUPPORT SYSTEMS"
"A1994PN27600002"	"INFORMATION RETRIEVAL"
"A1994PN27600002"	"LEXICAL DATABASE"
"A1994PN27600002"	"LEXICON"
"A1994PN27600002"	"MODEL BASE"
"A1994PN27600002"	"NATURAL LANGUAGE PROCESSING"
"A1994PN27600002"	"SEMANTICS"
"A1994PN27600003"	"DSS DEVELOPMENT"
"A1994PN27600003"	"FORMAL SPECIFICATION"
"A1994PN27600003"	"KBS VALIDATION"
"A1994PN27600003"	"SOFTWARE ENGINEERING"
"A1994PN27600004"	"ELECTRONIC MEETING SYSTEM"
"A1994PN27600004"	"GROUP DECISION SUPPORT SYSTEMS"
"A1994PN27600004"	"INFLUENCE"
"A1994PN27600004"	"LEADERSHIP"
"A1994PN27600005"	"BUSINESS PROCESS OPTIMIZATION"
"A1994PN27600005"	"FRACTIONAL PROGRAMMING"
"A1994PN27600005"	"INVESTMENTS"
"A1994PN27600005"	"MIXED INTEGER PROGRAMMING"
"A1994PN27600006"	"DECISION SUPPORT SYSTEMS"
"A1994PN27600006"	"FUNCTIONALITY"
"A1994PN27600006"	"GUTTMAN SCALOGRAM ANALYSIS"
"A1994PN27600006"	"HIERARCHICAL SCALING"
"A1994PN27600006"	"MARKETING DECISION SUPPORT SYSTEMS"
"A1994PN27600006"	"SOPHISTICATION OF A MARKETING DECISION SUPPORT SYSTEM"
"A1994PN27600007"	"DECISION SUPPORT SYSTEMS"
"A1994PN27600007"	"INFORMATION SYSTEM MANAGEMENT"
"A1994PN27600007"	"MULTICRITERIA ANALYSIS"
"A1994PN27600007"	"PROPERTY MANAGEMENT"
"A1994PN49700001"	"DECISION SUPPORT"
"A1994PN49700001"	"HUMAN FACTORS"
"A1994PN49700001"	"TIME PRESSURE"
"A1994PN49700001"	"USER MACHINE SYSTEMS"
"A1994PN49700002"	"ASSESSMENT"
"A1994PN49700002"	"EFFECTIVENESS"
"A1994PN49700002"	"EVALUATION"
"A1994PN49700002"	"IMPLEMENTATION"
"A1994PN49700002"	"INFORMATION SYSTEM"
"A1994PN49700002"	"USER INFORMATION SATISFACTION"
"A1994PN49700003"	"ANALYTIC HIERARCHY PROCESS"
"A1994PN49700003"	"DECISION SUPPORT SYSTEMS"
"A1994PN49700003"	"EXPERT SYSTEMS"
"A1994PN49700003"	"KNOWLEDGE-BASED DSS"
"A1994PN49700003"	"PRODUCT DEVELOPMENT"
"A1994PN49700003"	"PROJECT EVALUATION"
"A1994PN49700003"	"PROJECT SELECTION"
"A1994PN49700003"	"STRATEGIC MARKET ASSESSMENT"
"A1994PN49700004"	"COMPUTER AIDED TEAM"
"A1994PN49700004"	"COMPUTER-SUPPORTED COOPERATIVE WORK"
"A1994PN49700004"	"ELECTRONIC MEETING SYSTEMS"
"A1994PN49700004"	"GROUP DECISION SUPPORT SYSTEMS"
"A1994PN49700004"	"GROUPWARE"
